timestamp,location,pm25,pm10,co,no2,temperature,humidity,wind_speed,temperature_inversion,aqi,aqi_category,is_anomaly
2026-05-20 13:57:24.601906,Taman_Selatan,260.42,499.87,4.7,96.9,34.9,96.8,1.18,0,274,Sangat Tidak Sehat,1
2026-05-20 14:57:24.601906,Industri_Barat,28.78,61.34,0.955,5.0,23.3,69.6,0.34,0,86,Sedang,0
2026-05-20 15:57:24.601906,Taman_Selatan,11.73,28.0,0.776,49.94,26.1,99.0,0.88,0,49,Baik,0
2026-05-20 16:57:24.601906,Perumahan_Utara,136.59,188.74,2.25,55.85,29.8,91.5,2.15,0,193,Tidak Sehat,0
2026-05-20 17:57:24.601906,Pusat_Kota,23.56,48.84,1.477,69.58,24.9,73.8,1.67,0,75,Sedang,0
2026-05-20 18:57:24.601906,Perumahan_Utara,126.61,184.26,1.956,61.49,30.5,93.5,0.07,0,187,Tidak Sehat,0
2026-05-20 19:57:24.601906,Pusat_Kota,69.54,105.23,1.207,47.61,24.9,58.4,2.45,0,157,Tidak Sehat,0
2026-05-20 20:57:24.601906,Taman_Selatan,16.11,35.55,0.857,46.96,33.2,99.9,1.82,1,59,Sedang,1
2026-05-20 21:57:24.601906,Jalan_Raya_Timur,84.54,150.37,1.905,55.88,30.1,60.5,0.99,0,165,Tidak Sehat,0
2026-05-20 22:57:24.601906,Industri_Barat,57.44,118.5,1.538,40.0,24.7,30.0,1.83,0,151,Tidak Sehat,0
2026-05-20 23:57:24.601906,Taman_Selatan,7.58,13.21,0.914,16.15,39.9,71.4,0.12,1,32,Baik,1
2026-05-21 00:57:24.601906,Pusat_Kota,38.67,88.55,1.386,30.73,19.8,77.7,2.8,0,108,Tidak Sehat untuk Sensitif,0
2026-05-21 01:57:24.601906,Pusat_Kota,89.06,153.55,1.38,42.96,26.2,72.4,1.87,0,168,Tidak Sehat,0
2026-05-21 02:57:24.601906,Pusat_Kota,25.24,54.78,1.644,49.95,32.8,63.4,0.55,0,78,Sedang,0
2026-05-21 03:57:24.601906,Pusat_Kota,158.21,229.07,0.438,28.98,24.4,65.5,0.05,1,205,Sangat Tidak Sehat,1
2026-05-21 04:57:24.601906,Industri_Barat,13.96,37.96,0.1,49.43,20.3,51.9,2.03,0,54,Sedang,0
2026-05-21 05:57:24.601906,Perumahan_Utara,12.04,23.93,1.155,68.92,21.7,59.7,4.07,1,50,Baik,1
2026-05-21 06:57:24.601906,Jalan_Raya_Timur,97.91,188.8,0.937,25.08,31.0,89.7,0.24,1,172,Tidak Sehat,1
2026-05-21 07:57:24.601906,Industri_Barat,20.33,41.07,2.103,72.52,29.5,87.0,4.54,0,68,Sedang,0
2026-05-21 08:57:24.601906,Pusat_Kota,79.65,106.57,2.576,78.83,29.1,72.8,3.63,0,163,Tidak Sehat,0
2026-05-21 09:57:24.601906,Industri_Barat,61.58,94.54,2.2,72.44,29.1,58.0,1.29,0,153,Tidak Sehat,0
2026-05-21 10:57:24.601906,Taman_Selatan,23.44,37.31,1.691,62.53,31.8,62.0,0.98,0,74,Sedang,0
2026-05-21 11:57:24.601906,Pusat_Kota,115.75,206.68,1.211,43.08,19.1,72.7,0.54,0,182,Tidak Sehat,0
2026-05-21 12:57:24.601906,Jalan_Raya_Timur,49.86,110.52,1.216,19.44,38.2,64.0,0.13,0,136,Tidak Sehat untuk Sensitif,0
2026-05-21 13:57:24.601906,Pusat_Kota,80.25,169.3,1.672,34.81,22.3,74.0,0.64,0,163,Tidak Sehat,0
2026-05-21 14:57:24.601906,Jalan_Raya_Timur,82.51,143.27,1.635,17.04,26.3,78.2,3.42,0,164,Tidak Sehat,0
2026-05-21 15:57:24.601906,Jalan_Raya_Timur,174.38,251.45,1.774,37.17,32.4,77.9,1.31,1,216,Sangat Tidak Sehat,1
2026-05-21 16:57:24.601906,Perumahan_Utara,32.09,66.32,2.109,50.01,26.3,67.6,0.09,0,93,Sedang,0
2026-05-21 17:57:24.601906,Perumahan_Utara,9.29,43.4,1.629,78.57,27.8,44.8,1.47,0,39,Baik,0
2026-05-21 18:57:24.601906,Industri_Barat,136.84,228.78,1.971,55.21,20.3,74.9,2.64,0,193,Tidak Sehat,0
2026-05-21 19:57:24.601906,Industri_Barat,183.0,346.48,2.421,62.49,21.5,66.0,2.8,1,222,Sangat Tidak Sehat,1
2026-05-21 20:57:24.601906,Jalan_Raya_Timur,54.42,86.42,1.641,58.18,19.8,55.9,3.81,0,148,Tidak Sehat untuk Sensitif,0
2026-05-21 21:57:24.601906,Pusat_Kota,102.09,155.43,1.002,14.26,28.8,68.6,2.55,1,175,Tidak Sehat,1
2026-05-21 22:57:24.601906,Taman_Selatan,31.74,68.18,0.911,67.14,29.4,88.5,0.02,0,92,Sedang,0
2026-05-21 23:57:24.601906,Taman_Selatan,66.03,107.26,1.466,39.95,29.2,65.6,1.08,0,156,Tidak Sehat,0
2026-05-22 00:57:24.601906,Pusat_Kota,8.21,21.51,0.464,35.6,28.1,65.6,0.82,1,34,Baik,1
2026-05-22 01:57:24.601906,Pusat_Kota,53.16,100.91,0.695,31.79,31.0,69.7,1.22,0,144,Tidak Sehat untuk Sensitif,0
2026-05-22 02:57:24.601906,Perumahan_Utara,75.65,117.66,1.277,32.67,34.9,52.9,3.15,0,161,Tidak Sehat,0
2026-05-22 03:57:24.601906,Taman_Selatan,142.68,199.94,0.995,60.61,18.0,79.6,0.08,1,196,Tidak Sehat,1
2026-05-22 04:57:24.601906,Jalan_Raya_Timur,41.62,82.29,1.174,36.84,35.4,88.5,2.23,0,116,Tidak Sehat untuk Sensitif,0
2026-05-22 05:57:24.601906,Industri_Barat,35.94,81.73,0.835,38.66,27.7,63.7,1.04,0,101,Tidak Sehat untuk Sensitif,0
2026-05-22 06:57:24.601906,Perumahan_Utara,95.0,178.07,1.195,32.22,33.8,68.9,12.96,0,171,Tidak Sehat,0
2026-05-22 07:57:24.601906,Taman_Selatan,98.0,149.27,2.069,63.39,20.5,50.9,0.69,0,172,Tidak Sehat,0
2026-05-22 08:57:24.601906,Pusat_Kota,139.33,237.06,2.245,51.25,26.2,56.8,1.35,0,194,Tidak Sehat,0
2026-05-22 09:57:24.601906,Taman_Selatan,5.0,23.18,1.769,50.04,26.6,61.7,5.88,0,21,Baik,0
2026-05-22 10:57:24.601906,Jalan_Raya_Timur,81.74,158.81,1.912,42.67,28.4,49.4,0.36,0,164,Tidak Sehat,0
2026-05-22 11:57:24.601906,Perumahan_Utara,21.61,54.84,0.832,49.28,28.9,86.5,1.71,0,71,Sedang,0
2026-05-22 12:57:24.601906,Pusat_Kota,102.43,147.79,1.019,10.01,19.7,82.7,1.96,1,175,Tidak Sehat,1
2026-05-22 13:57:24.601906,Jalan_Raya_Timur,98.16,132.19,2.319,41.6,28.7,76.7,1.93,0,173,Tidak Sehat,0
2026-05-22 14:57:24.601906,Industri_Barat,14.92,30.84,0.308,36.53,18.2,52.0,2.88,0,56,Sedang,0
2026-05-22 15:57:24.601906,Perumahan_Utara,124.05,171.49,1.552,42.02,30.7,53.2,0.29,0,186,Tidak Sehat,0
2026-05-22 16:57:24.601906,Jalan_Raya_Timur,115.96,230.43,2.025,75.81,26.0,58.7,2.5,0,182,Tidak Sehat,0
2026-05-22 17:57:24.601906,Jalan_Raya_Timur,92.46,196.48,1.83,75.72,26.8,65.4,0.35,0,170,Tidak Sehat,0
2026-05-22 18:57:24.601906,Pusat_Kota,88.1,147.36,2.949,81.95,26.3,86.0,1.13,1,167,Tidak Sehat,1
2026-05-22 19:57:24.601906,Industri_Barat,62.52,117.75,1.531,57.55,18.0,93.1,4.87,0,154,Tidak Sehat,0
2026-05-22 20:57:24.601906,Jalan_Raya_Timur,62.66,124.09,1.855,33.96,20.8,75.6,0.35,1,154,Tidak Sehat,1
2026-05-22 21:57:24.601906,Perumahan_Utara,6.87,28.4,1.336,46.57,34.1,57.4,2.43,0,29,Baik,0
2026-05-22 22:57:24.601906,Jalan_Raya_Timur,77.13,131.82,1.307,47.87,33.0,88.7,2.06,0,161,Tidak Sehat,0
2026-05-22 23:57:24.601906,Taman_Selatan,23.09,46.67,0.79,44.22,34.2,56.0,2.6,0,74,Sedang,0
2026-05-23 00:57:24.601906,Perumahan_Utara,30.8,55.31,0.942,8.12,35.0,56.9,4.75,0,90,Sedang,0
2026-05-23 01:57:24.601906,Perumahan_Utara,37.82,57.6,0.602,30.6,18.0,63.6,3.29,0,106,Tidak Sehat untuk Sensitif,0
2026-05-23 02:57:24.601906,Jalan_Raya_Timur,32.09,62.88,1.608,52.82,18.5,81.9,1.57,0,93,Sedang,0
2026-05-23 03:57:24.601906,Pusat_Kota,62.33,103.04,1.937,54.68,31.7,73.6,0.46,0,154,Tidak Sehat,0
2026-05-23 04:57:24.601906,Perumahan_Utara,14.79,37.14,1.103,47.03,28.5,79.3,0.32,0,56,Sedang,0
2026-05-23 05:57:24.601906,Taman_Selatan,72.19,151.64,1.36,41.75,34.1,31.2,0.13,0,159,Tidak Sehat,0
2026-05-23 06:57:24.601906,Pusat_Kota,29.14,42.7,1.735,28.25,25.6,69.5,1.33,0,87,Sedang,0
2026-05-23 07:57:24.601906,Pusat_Kota,131.75,261.32,1.642,62.99,19.7,59.8,4.06,1,190,Tidak Sehat,1
2026-05-23 08:57:24.601906,Pusat_Kota,19.07,35.32,1.96,68.16,37.3,86.2,0.49,0,65,Sedang,0
2026-05-23 09:57:24.601906,Perumahan_Utara,236.04,333.25,2.448,81.76,26.4,87.8,4.67,1,257,Sangat Tidak Sehat,1
2026-05-23 10:57:24.601906,Pusat_Kota,96.4,140.28,1.704,23.78,26.3,86.4,0.34,0,172,Tidak Sehat,0
2026-05-23 11:57:24.601906,Jalan_Raya_Timur,75.06,136.17,1.592,53.24,31.3,79.4,4.41,0,160,Tidak Sehat,0
2026-05-23 12:57:24.601906,Pusat_Kota,308.79,500.0,1.871,121.68,26.4,43.3,2.39,1,306,Berbahaya,1
2026-05-23 13:57:24.601906,Taman_Selatan,48.73,106.23,1.564,30.18,30.7,84.2,0.62,0,133,Tidak Sehat untuk Sensitif,0
2026-05-23 14:57:24.601906,Industri_Barat,5.0,10.0,0.642,46.07,25.0,90.9,7.77,0,21,Baik,0
2026-05-23 15:57:24.601906,Taman_Selatan,5.0,20.84,1.991,10.99,31.2,52.0,1.17,0,21,Baik,0
2026-05-23 16:57:24.601906,Perumahan_Utara,91.4,134.39,1.217,66.11,25.4,56.4,0.4,0,169,Tidak Sehat,0
2026-05-23 17:57:24.601906,Pusat_Kota,55.2,89.2,2.226,65.9,36.9,65.3,2.31,0,150,Tidak Sehat untuk Sensitif,0
2026-05-23 18:57:24.601906,Pusat_Kota,13.06,38.23,1.811,49.33,33.7,68.0,0.36,0,52,Sedang,0
2026-05-23 19:57:24.601906,Jalan_Raya_Timur,22.94,42.49,2.089,55.35,30.8,90.5,4.43,0,73,Sedang,0
2026-05-23 20:57:24.601906,Pusat_Kota,72.22,110.02,0.486,57.21,31.4,82.8,5.14,0,159,Tidak Sehat,0
2026-05-23 21:57:24.601906,Taman_Selatan,145.23,258.65,0.72,30.67,32.5,80.3,0.15,1,197,Tidak Sehat,1
2026-05-23 22:57:24.601906,Perumahan_Utara,5.0,18.58,1.484,48.31,24.8,84.0,1.31,0,21,Baik,0
2026-05-23 23:57:24.601906,Industri_Barat,99.26,149.97,1.33,5.0,24.9,67.6,0.13,1,173,Tidak Sehat,1
2026-05-24 00:57:24.601906,Pusat_Kota,49.7,84.75,1.668,28.87,24.5,42.0,0.93,0,136,Tidak Sehat untuk Sensitif,0
2026-05-24 01:57:24.601906,Industri_Barat,19.24,35.51,1.216,58.56,23.2,82.7,2.46,0,65,Sedang,0
2026-05-24 02:57:24.601906,Pusat_Kota,82.51,125.0,0.1,46.74,30.2,74.7,0.92,0,164,Tidak Sehat,0
2026-05-24 03:57:24.601906,Perumahan_Utara,23.48,61.11,1.61,56.61,24.7,83.4,5.37,0,75,Sedang,0
2026-05-24 04:57:24.601906,Taman_Selatan,10.37,27.03,1.592,38.26,38.7,89.8,0.53,1,43,Baik,1
2026-05-24 05:57:24.601906,Perumahan_Utara,33.8,62.7,2.118,27.57,25.9,40.9,0.4,0,97,Sedang,0
2026-05-24 06:57:24.601906,Industri_Barat,183.95,352.31,1.181,53.69,31.3,76.5,2.12,1,222,Sangat Tidak Sehat,1
2026-05-24 07:57:24.601906,Pusat_Kota,66.24,110.1,1.105,77.69,28.2,64.1,4.93,0,156,Tidak Sehat,0
2026-05-24 08:57:24.601906,Industri_Barat,64.23,133.71,1.641,61.66,29.5,96.5,0.02,1,155,Tidak Sehat,1
2026-05-24 09:57:24.601906,Taman_Selatan,101.67,173.36,2.469,70.56,28.4,70.6,3.32,0,174,Tidak Sehat,0
2026-05-24 10:57:24.601906,Perumahan_Utara,59.04,108.65,1.284,48.34,29.4,69.2,1.51,0,152,Tidak Sehat,0
2026-05-24 11:57:24.601906,Industri_Barat,112.98,183.78,1.892,52.46,24.1,68.9,0.14,1,180,Tidak Sehat,1
2026-05-24 12:57:24.601906,Industri_Barat,66.7,107.35,1.833,29.24,22.9,100.0,2.17,0,156,Tidak Sehat,0
2026-05-24 13:57:24.601906,Taman_Selatan,25.79,58.53,0.656,47.36,26.7,75.1,1.09,0,79,Sedang,0
2026-05-24 14:57:24.601906,Pusat_Kota,29.0,56.08,0.825,38.49,22.1,78.7,1.09,0,86,Sedang,0
2026-05-24 15:57:24.601906,Industri_Barat,162.67,292.99,0.699,54.24,22.2,91.9,0.18,1,208,Sangat Tidak Sehat,1
2026-05-24 16:57:24.601906,Taman_Selatan,30.58,55.12,2.181,58.78,24.0,77.2,2.3,0,90,Sedang,0
2026-05-24 17:57:24.601906,Pusat_Kota,275.42,469.58,2.999,135.56,30.4,73.9,0.23,0,284,Sangat Tidak Sehat,1
2026-05-24 18:57:24.601906,Pusat_Kota,118.79,195.51,1.829,62.93,25.8,85.7,1.33,0,183,Tidak Sehat,0
2026-05-24 19:57:24.601906,Perumahan_Utara,27.41,66.49,2.157,37.21,28.8,75.4,3.55,0,83,Sedang,0
2026-05-24 20:57:24.601906,Taman_Selatan,101.65,203.64,2.121,45.71,34.1,81.9,2.73,0,174,Tidak Sehat,0
2026-05-24 21:57:24.601906,Pusat_Kota,55.33,106.79,1.268,21.05,21.1,44.6,0.47,0,150,Tidak Sehat untuk Sensitif,0
2026-05-24 22:57:24.601906,Perumahan_Utara,340.78,500.0,1.86,103.71,37.2,100.0,3.44,0,327,Berbahaya,1
2026-05-24 23:57:24.601906,Jalan_Raya_Timur,39.88,80.55,0.413,51.31,34.2,60.5,4.26,0,111,Tidak Sehat untuk Sensitif,0
2026-05-25 00:57:24.601906,Taman_Selatan,32.18,69.57,1.582,29.62,30.7,61.3,2.69,0,93,Sedang,0
2026-05-25 01:57:24.601906,Jalan_Raya_Timur,25.7,54.17,1.603,22.66,35.3,60.3,10.62,0,79,Sedang,0
2026-05-25 02:57:24.601906,Pusat_Kota,5.0,28.22,1.018,35.81,27.7,51.8,0.16,0,21,Baik,0
2026-05-25 03:57:24.601906,Taman_Selatan,74.38,155.34,0.858,39.77,20.0,89.0,0.15,0,160,Tidak Sehat,0
2026-05-25 04:57:24.601906,Perumahan_Utara,17.1,33.35,0.821,42.6,34.2,67.8,1.97,0,61,Sedang,0
2026-05-25 05:57:24.601906,Pusat_Kota,172.11,336.64,1.477,7.33,23.2,50.5,0.8,1,215,Sangat Tidak Sehat,1
2026-05-25 06:57:24.601906,Taman_Selatan,108.59,182.99,1.133,35.13,31.2,60.5,1.16,0,178,Tidak Sehat,0
2026-05-25 07:57:24.601906,Taman_Selatan,45.92,90.54,2.139,68.12,21.7,60.2,2.66,0,126,Tidak Sehat untuk Sensitif,0
2026-05-25 08:57:24.601906,Jalan_Raya_Timur,47.06,99.94,2.224,34.92,30.3,89.4,4.7,0,129,Tidak Sehat untuk Sensitif,0
2026-05-25 09:57:24.601906,Pusat_Kota,113.81,192.88,2.053,59.63,19.9,51.7,0.54,0,181,Tidak Sehat,0
2026-05-25 10:57:24.601906,Perumahan_Utara,33.64,84.06,1.923,46.73,21.9,64.5,0.39,0,96,Sedang,0
2026-05-25 11:57:24.601906,Perumahan_Utara,96.1,169.91,1.853,32.96,27.8,83.0,2.78,0,171,Tidak Sehat,0
2026-05-25 12:57:24.601906,Pusat_Kota,25.81,53.08,1.285,41.26,28.8,52.4,3.79,0,80,Sedang,0
2026-05-25 13:57:24.601906,Pusat_Kota,100.34,172.67,1.847,30.96,18.0,53.6,2.97,0,174,Tidak Sehat,0
2026-05-25 14:57:24.601906,Industri_Barat,292.88,443.08,3.359,92.92,33.4,100.0,0.27,1,295,Sangat Tidak Sehat,1
2026-05-25 15:57:24.601906,Jalan_Raya_Timur,61.56,109.12,2.103,47.87,33.0,65.2,2.85,0,153,Tidak Sehat,0
2026-05-25 16:57:24.601906,Pusat_Kota,107.25,219.55,2.269,58.35,32.3,100.0,1.16,0,177,Tidak Sehat,0
2026-05-25 17:57:24.601906,Pusat_Kota,97.54,170.82,0.977,32.31,26.5,64.5,1.88,0,172,Tidak Sehat,0
2026-05-25 18:57:24.601906,Industri_Barat,100.59,153.36,2.419,45.74,31.3,73.6,1.03,0,174,Tidak Sehat,0
2026-05-25 19:57:24.601906,Industri_Barat,14.98,36.51,2.158,80.99,28.1,100.0,0.03,0,56,Sedang,0
2026-05-25 20:57:24.601906,Taman_Selatan,35.75,74.3,1.282,5.0,21.1,61.6,11.18,0,101,Tidak Sehat untuk Sensitif,0
2026-05-25 21:57:24.601906,Perumahan_Utara,100.99,190.84,0.586,56.66,28.8,55.1,0.39,1,174,Tidak Sehat,1
2026-05-25 22:57:24.601906,Jalan_Raya_Timur,8.36,28.17,1.33,35.14,18.0,66.6,2.24,0,35,Baik,0
2026-05-25 23:57:24.601906,Taman_Selatan,71.09,114.81,2.026,46.81,22.6,80.9,0.5,0,158,Tidak Sehat,0
2026-05-26 00:57:24.601906,Pusat_Kota,22.53,50.95,1.27,40.63,24.0,77.2,0.08,0,72,Sedang,0
2026-05-26 01:57:24.601906,Industri_Barat,13.31,32.02,1.072,42.75,28.6,76.4,8.99,0,53,Sedang,0
2026-05-26 02:57:24.601906,Perumahan_Utara,73.56,111.17,0.515,45.54,36.5,69.1,0.01,0,160,Tidak Sehat,0
2026-05-26 03:57:24.601906,Taman_Selatan,5.48,17.58,0.91,41.15,18.0,100.0,1.92,0,23,Baik,0
2026-05-26 04:57:24.601906,Perumahan_Utara,5.0,21.06,1.316,38.62,35.2,93.8,2.69,0,21,Baik,0
2026-05-26 05:57:24.601906,Industri_Barat,114.31,237.38,1.53,76.69,31.1,61.3,1.67,1,181,Tidak Sehat,1
2026-05-26 06:57:24.601906,Taman_Selatan,189.29,382.23,0.76,38.12,30.9,77.5,2.93,1,226,Sangat Tidak Sehat,1
2026-05-26 07:57:24.601906,Taman_Selatan,83.47,173.34,1.698,64.38,24.7,77.2,0.37,0,165,Tidak Sehat,0
2026-05-26 08:57:24.601906,Perumahan_Utara,14.62,38.91,1.861,65.55,27.2,63.3,0.05,0,56,Sedang,0
2026-05-26 09:57:24.601906,Industri_Barat,329.77,500.0,4.002,115.13,26.7,94.9,1.53,0,320,Berbahaya,1
2026-05-26 10:57:24.601906,Pusat_Kota,29.26,52.86,1.536,31.72,35.3,90.2,1.14,0,87,Sedang,0
2026-05-26 11:57:24.601906,Taman_Selatan,89.23,158.02,1.328,38.89,34.1,78.9,2.91,0,168,Tidak Sehat,0
2026-05-26 12:57:24.601906,Pusat_Kota,36.71,66.17,0.792,43.64,30.4,73.3,0.13,0,103,Tidak Sehat untuk Sensitif,0
2026-05-26 13:57:24.601906,Industri_Barat,90.04,177.52,1.175,49.35,25.9,65.7,0.11,0,168,Tidak Sehat,0
2026-05-26 14:57:24.601906,Taman_Selatan,35.38,69.97,1.642,52.5,22.7,55.2,0.82,0,100,Sedang,0
2026-05-26 15:57:24.601906,Taman_Selatan,25.89,57.64,1.411,17.12,22.7,79.2,3.13,0,80,Sedang,0
2026-05-26 16:57:24.601906,Pusat_Kota,11.68,33.39,1.288,56.41,34.5,61.9,1.26,1,49,Baik,1
2026-05-26 17:57:24.601906,Jalan_Raya_Timur,50.09,105.15,2.282,43.89,34.8,79.5,3.09,0,137,Tidak Sehat untuk Sensitif,0
2026-05-26 18:57:24.601906,Pusat_Kota,81.78,118.91,2.087,44.4,24.3,55.4,2.04,0,164,Tidak Sehat,0
2026-05-26 19:57:24.601906,Pusat_Kota,180.95,293.11,1.965,38.65,31.0,33.1,1.12,1,220,Sangat Tidak Sehat,1
2026-05-26 20:57:24.601906,Jalan_Raya_Timur,71.41,148.91,1.305,60.85,35.4,55.6,3.6,0,158,Tidak Sehat,0
2026-05-26 21:57:24.601906,Industri_Barat,93.55,184.37,1.522,33.98,19.2,37.5,2.19,0,170,Tidak Sehat,0
2026-05-26 22:57:24.601906,Industri_Barat,36.58,77.15,1.41,51.17,21.1,97.0,1.09,0,103,Tidak Sehat untuk Sensitif,0
2026-05-26 23:57:24.601906,Taman_Selatan,40.57,81.02,1.695,56.04,25.9,100.0,0.24,0,113,Tidak Sehat untuk Sensitif,0
2026-05-27 00:57:24.601906,Perumahan_Utara,75.02,107.56,1.394,13.08,27.0,55.0,0.91,0,160,Tidak Sehat,0
2026-05-27 01:57:24.601906,Perumahan_Utara,51.18,95.55,2.432,43.73,29.5,47.4,0.12,0,139,Tidak Sehat untuk Sensitif,0
2026-05-27 02:57:24.601906,Taman_Selatan,267.4,414.7,3.682,12.56,23.2,52.4,1.32,0,278,Sangat Tidak Sehat,1
2026-05-27 03:57:24.601906,Perumahan_Utara,25.68,46.56,1.079,63.68,32.1,66.6,0.11,0,79,Sedang,0
2026-05-27 04:57:24.601906,Pusat_Kota,5.0,23.46,0.79,42.31,21.2,87.9,2.94,0,21,Baik,0
2026-05-27 05:57:24.601906,Pusat_Kota,5.0,16.88,1.63,49.49,33.0,53.7,0.88,0,21,Baik,0
2026-05-27 06:57:24.601906,Jalan_Raya_Timur,5.0,18.24,1.093,38.88,31.4,77.2,1.88,0,21,Baik,0
2026-05-27 07:57:24.601906,Jalan_Raya_Timur,74.42,132.44,2.139,55.62,23.7,69.1,0.73,0,160,Tidak Sehat,0
2026-05-27 08:57:24.601906,Taman_Selatan,106.36,194.22,1.963,50.17,22.6,91.5,4.28,0,177,Tidak Sehat,0
2026-05-27 09:57:24.601906,Taman_Selatan,65.29,122.85,1.933,68.68,30.3,82.8,1.35,1,155,Tidak Sehat,1
2026-05-27 10:57:24.601906,Taman_Selatan,18.37,44.4,0.363,62.27,20.6,81.6,2.76,0,64,Sedang,0
2026-05-27 11:57:24.601906,Pusat_Kota,83.01,172.2,1.467,42.77,25.1,64.4,2.16,0,165,Tidak Sehat,0
2026-05-27 12:57:24.601906,Perumahan_Utara,34.22,54.77,1.304,36.68,18.7,69.7,2.42,0,97,Sedang,0
2026-05-27 13:57:24.601906,Taman_Selatan,113.77,171.07,0.653,53.65,22.9,74.8,1.45,1,181,Tidak Sehat,1
2026-05-27 14:57:24.601906,Taman_Selatan,167.05,305.53,1.721,66.68,32.2,83.4,13.17,1,211,Sangat Tidak Sehat,1
2026-05-27 15:57:24.601906,Pusat_Kota,25.22,50.05,0.375,47.0,36.1,66.6,0.21,0,78,Sedang,0
2026-05-27 16:57:24.601906,Pusat_Kota,45.31,76.92,2.223,31.27,25.4,74.7,1.42,0,125,Tidak Sehat untuk Sensitif,0
2026-05-27 17:57:24.601906,Pusat_Kota,56.65,108.19,2.26,44.54,26.2,74.4,0.91,0,151,Tidak Sehat,0
2026-05-27 18:57:24.601906,Perumahan_Utara,9.9,30.77,2.038,36.21,27.8,71.9,0.89,0,41,Baik,0
2026-05-27 19:57:24.601906,Taman_Selatan,92.82,174.69,3.424,60.98,22.9,55.1,2.81,0,170,Tidak Sehat,0
2026-05-27 20:57:24.601906,Industri_Barat,71.03,132.12,2.623,13.42,30.3,96.5,0.01,0,158,Tidak Sehat,0
2026-05-27 21:57:24.601906,Industri_Barat,52.79,88.67,0.731,38.51,23.0,68.6,0.97,0,143,Tidak Sehat untuk Sensitif,0
2026-05-27 22:57:24.601906,Taman_Selatan,84.52,135.8,0.829,61.61,30.2,74.8,1.06,0,165,Tidak Sehat,0
2026-05-27 23:57:24.601906,Taman_Selatan,30.8,59.39,1.357,35.19,28.6,49.6,1.41,0,90,Sedang,0
2026-05-28 00:57:24.601906,Taman_Selatan,62.83,121.23,0.82,19.31,34.5,54.5,1.0,0,154,Tidak Sehat,0
2026-05-28 01:57:24.601906,Taman_Selatan,53.22,104.07,1.513,39.31,24.8,69.7,0.7,0,145,Tidak Sehat untuk Sensitif,0
2026-05-28 02:57:24.601906,Perumahan_Utara,13.35,31.34,2.579,34.5,26.2,68.9,1.6,0,53,Sedang,0
2026-05-28 03:57:24.601906,Industri_Barat,76.83,168.43,1.29,18.24,29.0,48.0,4.77,0,161,Tidak Sehat,0
2026-05-28 04:57:24.601906,Jalan_Raya_Timur,44.44,91.48,1.478,27.07,24.3,56.9,0.79,0,123,Tidak Sehat untuk Sensitif,0
2026-05-28 05:57:24.601906,Industri_Barat,123.06,189.99,0.54,42.71,22.9,82.1,0.22,1,186,Tidak Sehat,1
2026-05-28 06:57:24.601906,Industri_Barat,5.0,10.0,0.821,46.64,20.2,69.0,1.39,0,21,Baik,0
2026-05-28 07:57:24.601906,Pusat_Kota,82.32,116.8,0.994,58.98,23.2,84.8,3.7,0,164,Tidak Sehat,0
2026-05-28 08:57:24.601906,Taman_Selatan,98.97,139.2,1.866,72.76,25.4,59.2,0.3,1,173,Tidak Sehat,1
2026-05-28 09:57:24.601906,Taman_Selatan,48.14,79.2,2.637,69.82,28.5,53.4,3.78,0,132,Tidak Sehat untuk Sensitif,0
2026-05-28 10:57:24.601906,Taman_Selatan,99.33,167.29,0.662,40.35,26.9,49.7,2.49,0,173,Tidak Sehat,0
2026-05-28 11:57:24.601906,Pusat_Kota,56.84,109.53,1.484,32.67,35.8,44.2,1.64,0,151,Tidak Sehat,0
2026-05-28 12:57:24.601906,Perumahan_Utara,8.5,18.9,1.102,39.34,32.5,63.6,1.19,1,35,Baik,1
2026-05-28 13:57:24.601906,Perumahan_Utara,32.59,60.33,1.308,22.9,30.2,67.4,1.09,0,94,Sedang,0
2026-05-28 14:57:24.601906,Jalan_Raya_Timur,82.87,120.07,2.264,48.22,33.8,60.0,2.59,0,164,Tidak Sehat,0
2026-05-28 15:57:24.601906,Perumahan_Utara,20.15,40.4,1.786,29.99,34.7,77.5,1.29,0,67,Sedang,0
2026-05-28 16:57:24.601906,Perumahan_Utara,39.23,72.61,1.901,53.04,27.6,60.0,2.12,0,110,Tidak Sehat untuk Sensitif,0
2026-05-28 17:57:24.601906,Taman_Selatan,73.29,143.97,1.814,49.05,35.3,58.3,0.08,0,159,Tidak Sehat,0
2026-05-28 18:57:24.601906,Industri_Barat,95.02,158.09,1.634,55.35,32.6,55.6,5.64,0,171,Tidak Sehat,0
2026-05-28 19:57:24.601906,Perumahan_Utara,47.8,87.67,2.939,37.81,20.0,76.7,1.2,0,131,Tidak Sehat untuk Sensitif,0
2026-05-28 20:57:24.601906,Perumahan_Utara,63.68,126.13,1.582,25.31,18.0,65.9,4.91,0,154,Tidak Sehat,0
2026-05-28 21:57:24.601906,Pusat_Kota,51.22,115.71,1.703,49.95,19.2,72.4,1.99,0,140,Tidak Sehat untuk Sensitif,0
2026-05-28 22:57:24.601906,Jalan_Raya_Timur,42.86,84.78,0.901,61.63,25.8,89.5,2.16,0,119,Tidak Sehat untuk Sensitif,0
2026-05-28 23:57:24.601906,Pusat_Kota,5.0,12.3,1.298,38.47,22.8,100.0,0.44,0,21,Baik,0
